SR4,1922-01-01,1,3400
SR4,1922-02-01,1,3252
SR4,1922-03-01,1,3368
SR4,1922-04-01,1,3828
SR4,1922-05-01,1,4552
SR4,1922-06-01,1,4330
SR4,1922-07-01,1,4552
SR4,1922-08-01,1,4552
SR4,1922-09-01,1,4552
SR4,1922-10-01,1,4300
SR4,1922-11-01,1,4000
SR4,1922-12-01,1,3700
SR3,1922-01-01,1,220
SR3,1922-02-01,1,240
SR3,1922-03-01,1,240
SR3,1922-04-01,1,240
SR3,1922-05-01,1,240
SR3,1922-06-01,1,240
SR3,1922-07-01,1,240
SR3,1922-08-01,1,240
SR3,1922-09-01,1,240
SR3,1922-10-01,1,240
SR3,1922-11-01,1,240
SR3,1922-12-01,1,235
SRBBL,1922-01-01,1,99
SRBBL,1922-02-01,1,80
SRBBL,1922-03-01,1,69
SRBBL,1922-04-01,1,58
SRBBL,1922-05-01,1,58
SRBBL,1922-06-01,1,77
SRBBL,1922-07-01,1,125
SRBBL,1922-08-01,1,147
SRBBL,1922-09-01,1,150
SRBBL,1922-10-01,1,150
SRBBL,1922-11-01,1,129
SRBBL,1922-12-01,1,109
SR6,1922-01-01,1,3164
SR6,1922-02-01,1,3164
SR6,1922-03-01,1,3164
SR6,1922-04-01,1,3164
SR6,1922-05-01,1,3164
SR6,1922-06-01,1,3164
SR6,1922-07-01,1,3471
SR6,1922-08-01,1,3539
SR6,1922-09-01,1,3539
SR6,1922-10-01,1,3539
SR6,1922-11-01,1,3531
SR6,1922-12-01,1,3352
SRNBB,1922-01-01,1,660
SRNBB,1922-02-01,1,645
SRNBB,1922-03-01,1,645
SRNBB,1922-04-01,1,600
SRNBB,1922-05-01,1,600
SRNBB,1922-06-01,1,685
SRNBB,1922-07-01,1,825
SRNBB,1922-08-01,1,930
SRNBB,1922-09-01,1,890
SRNBB,1922-10-01,1,830
SRNBB,1922-11-01,1,755
SRNBB,1922-12-01,1,705
SRCFW,1922-01-01,1,103
SRCFW,1922-02-01,1,103
SRCFW,1922-03-01,1,103
SRCFW,1922-04-01,1,103
SRCFW,1922-05-01,1,103
SRCFW,1922-06-01,1,103
SRCFW,1922-07-01,1,103
SRCFW,1922-08-01,1,103
SRCFW,1922-09-01,1,103
SRCFW,1922-10-01,1,103
SRCFW,1922-11-01,1,103
SRCFW,1922-12-01,1,103
SR8,1922-01-01,1,721
SR8,1922-02-01,1,575
SR8,1922-03-01,1,575
SR8,1922-04-01,1,576
SR8,1922-05-01,1,600
SR8,1922-06-01,1,681
SR8,1922-07-01,1,801
SR8,1922-08-01,1,976
SR8,1922-09-01,1,976
SR8,1922-10-01,1,951
SR8,1922-11-01,1,801
SR8,1922-12-01,1,651
SRCLI,1922-01-01,1,601
SRCLI,1922-02-01,1,590
SRCLI,1922-03-01,1,486
SRCLI,1922-04-01,1,486
SRCLI,1922-05-01,1,550
SRCLI,1922-06-01,1,567
SRCLI,1922-07-01,1,590
SRCLI,1922-08-01,1,606
SRCLI,1922-09-01,1,614
SRCLI,1922-10-01,1,602
SRCLI,1922-11-01,1,592
SRCLI,1922-12-01,1,593
SRLB,1922-01-01,1,1571
SRLB,1922-02-01,1,1569
SRLB,1922-03-01,1,1602
SRLB,1922-04-01,1,1601
SRLB,1922-05-01,1,1601
SRLB,1922-06-01,1,1599
SRLB,1922-07-01,1,1598
SRLB,1922-08-01,1,1594
SRLB,1922-09-01,1,1591
SRLB,1922-10-01,1,1583
SRLB,1922-11-01,1,1573
SRLB,1922-12-01,1,1572
SRPR,1922-01-01,1,198
SRPR,1922-02-01,1,193
SRPR,1922-03-01,1,188
SRPR,1922-04-01,1,183
SRPR,1922-05-01,1,188
SRPR,1922-06-01,1,193
SRPR,1922-07-01,1,198
SRPR,1922-08-01,1,203
SRPR,1922-09-01,1,210
SRPR,1922-10-01,1,210
SRPR,1922-11-01,1,210
SRPR,1922-12-01,1,203
SRNHL,1922-01-01,1,225
SRNHL,1922-02-01,1,191
SRNHL,1922-03-01,1,152
SRNHL,1922-04-01,1,165
SRNHL,1922-05-01,1,188
SRNHL,1922-06-01,1,206
SRNHL,1922-07-01,1,250
SRNHL,1922-08-01,1,266
SRNHL,1922-09-01,1,258
SRNHL,1922-10-01,1,245
SRNHL,1922-11-01,1,240
SRNHL,1922-12-01,1,231
SRLV,1922-01-01,1,105
SRLV,1922-02-01,1,105
SRLV,1922-03-01,1,105
SRLV,1922-04-01,1,105
SRLV,1922-05-01,1,105
SRLV,1922-06-01,1,105
SRLV,1922-07-01,1,105
SRLV,1922-08-01,1,105
SRLV,1922-09-01,1,105
SRLV,1922-10-01,1,105
SRLV,1922-11-01,1,105
SRLV,1922-12-01,1,105
SREB,1922-01-01,1,133
SREB,1922-02-01,1,133
SREB,1922-03-01,1,136
SREB,1922-04-01,1,144
SREB,1922-05-01,1,149
SREB,1922-06-01,1,152
SREB,1922-07-01,1,153
SREB,1922-08-01,1,151
SREB,1922-09-01,1,147
SREB,1922-10-01,1,142
SREB,1922-11-01,1,137
SREB,1922-12-01,1,134
SR10,1922-01-01,1,1975
SR10,1922-02-01,1,1950
SR10,1922-03-01,1,1950
SR10,1922-04-01,1,1950
SR10,1922-05-01,1,1950
SR10,1922-06-01,1,2020
SR10,1922-07-01,1,2196
SR10,1922-08-01,1,2400
SR10,1922-09-01,1,2400
SR10,1922-10-01,1,2300
SR10,1922-11-01,1,2150
SR10,1922-12-01,1,2015
SRTR,1922-01-01,1,66.4
SRTR,1922-02-01,1,66.7
SRTR,1922-03-01,1,66.9
SRTR,1922-04-01,1,66.9
SRTR,1922-05-01,1,66.8
SRTR,1922-06-01,1,66.6
SRTR,1922-07-01,1,66.4
SRTR,1922-08-01,1,66
SRTR,1922-09-01,1,65.8
SRTR,1922-10-01,1,65.6
SRTR,1922-11-01,1,65.7
SRTR,1922-12-01,1,66
SRLL,1922-01-01,1,301
SRLL,1922-02-01,1,287
SRLL,1922-03-01,1,290.6
SRLL,1922-04-01,1,271.8
SRLL,1922-05-01,1,282.4
SRLL,1922-06-01,1,274.7
SRLL,1922-07-01,1,298
SRLL,1922-08-01,1,301
SRLL,1922-09-01,1,301
SRLL,1922-10-01,1,301
SRLL,1922-11-01,1,301
SRLL,1922-12-01,1,301
SR81,1922-01-01,1,1690
SR81,1922-02-01,1,1690
SR81,1922-03-01,1,1690
SR81,1922-04-01,1,1690
SR81,1922-05-01,1,1690
SR81,1922-06-01,1,1690
SR81,1922-07-01,1,1713
SR81,1922-08-01,1,1990
SR81,1922-09-01,1,2030
SR81,1922-10-01,1,2030
SR81,1922-11-01,1,2030
SR81,1922-12-01,1,1773
