Sop3002_ph2b, 2,23.54,0.25
Sop3003_ph2b, 2,776.04,46.07
Sop3004_ph2b, 2,28.95,3.78
Sop3005_ph2b, 2,1577.75,127.34
Sop3006_ph2b, 2,407.4,0
Sop3007_ph2b, 2,7082.61,980.96
Sop865_ph2b, 2,18212.42,2518.34
Sop1121_ph2b, 2,19621.98,3216.8
Sop3008_ph2b, 2,8981.2,983.23
Sop1110_ph2b, 2,11430.62,1629.42
Sop1122_ph2b, 2,15286.89,2330.14
Sop3009_ph2b, 2,1909.64,382.07
Sop1111_ph2b, 2,12779.92,1127.83
Sop3010_ph2b, 2,9643.25,1227.37
Sop3011_ph2b, 2,5769.81,116.57
Sop1109_ph2b, 2,23079.25,458.14
Sop1124_ph2b, 2,11771.61,574.63
Sop3012_ph2b, 2,3557.63,254.86
Sop868_ph2b, 2,23622.69,1129.99
Sop1123_ph2b, 2,24862.46,1102.33
Sop900_ph2b, 2,5121.93,74.59
Sop3013_ph2b, 2,4134.98,209.93
Sop3014_ph2b, 2,9053.69,118.69
Sop1107_ph2b, 2,81483.21,1068.23
Sop1118_ph2b, 2,85293.19,2457.86
Sop3015_ph2b, 2,7002.79,118.69
Sop1106_ph2b, 2,63025.15,1068.23
Sop1117_ph2b, 2,63887.54,2457.86
Sop3016_ph2b, 2,98104.27,5833.48
Sop1119_ph2b, 2,19604.21,259.79
Sop1108_ph2b, 2,78416.86,1039.14
Sop3017_ph2b, 2,92453.61,3237.01
Sop1116_ph2b, 2,15638.3,259.79
Sop1105_ph2b, 2,62553.19,1039.14
Sop3018_ph2b, 2,72078.28,3239.59
Sop3019_ph2b, 2,10005.1,174.9
Sop1094_ph2b, 2,42653.33,809.21
Sop3020_ph2b, 2,10968.97,231.02
Sop1093_ph2b, 2,29656.85,688.08
Sop3021_ph2b, 2,11367.6,134.8
Sop1091_ph2b, 2,76075.51,1041.84
Sop3022_ph2b, 2,10159.32,112.91
Sop1092_ph2b, 2,91433.88,1252.2
Sop905_ph2b, 2,28106.07,226.83
Sop3023_ph2b, 2,14363.02,673.02
Sop1096_ph2b, 2,70112.03,915.2
Sop3024_ph2b, 2,12428.78,307.4
Sop1166_ph2b, 2,55629.11,248.44
Sop3025_ph2b, 2,7651,167.53
Sop1169_ph2b, 2,89942.06,768.45
Sop3026_ph2b, 2,8275.7,69.97
Sop3027_ph2b, 2,96865.8,1094.73
Sop3028_ph2b, 2,8583.43,78.4
Sop1165_ph2b, 2,79616.76,1031.51
Sop3029_ph2b, 2,13914.62,90.49
Sop3030_ph2b, 2,43558.07,968.22
Sop1100_ph2b, 2,47794.45,726.99
Sop1099_ph2b, 2,34188.42,538.26
Sop1098_ph2b, 2,75069.3,1313.59
Sop1097_ph2b, 2,88674.9,1760.74
Sop906_ph2b, 2,28375.81,1246.52
Sop903_ph2b, 2,80676.2,911.79
Sop1168_ph2b, 2,77436.94,925.96
Sop915_ph2b, 2,60686.95,663.05
Sop1095_ph2b, 2,47517.35,504.25
Sop908_ph2b, 2,100837.81,1723.57
Sop1102_ph2b, 2,97003.74,1484.77
Sop910_ph2b, 2,91492.76,1249.87
Sop3031_ph2b, 2,44900.22,1147.81
Sop892_ph2b, 2,62116.76,1144.98
Sop1104_ph2b, 2,40.37,79.67
Sop1103_ph2b, 2,13.55,0
Sop880_ph2b, 2,4.26,0
Sop1072_ph2b, 2,10468.38,1240.05
Sop1074_ph2b, 2,6587.3,708.49
Sop857_ph2b, 2,9990.8,742.81
Sop1073_ph2b, 2,9689.32,497.57
Sop848_ph2b, 2,13875.31,2191.25
Sop1068_ph2b, 2,11732.73,1186.09
Sop847_ph2b, 2,7487.42,1090.5
Sop1067_ph2b, 2,6067.38,659.49
Sop1900_ph2b, 2,12451.83,1855.28
Sop1069_ph2b, 2,9943.2,1273.96
Sop851_ph2b, 2,21022.88,5528.95
Sop1071_ph2b, 2,17931.66,2541.87
Sop849_ph2b, 2,16503.35,3714.25
Sop1070_ph2b, 2,14463.66,2231.86
Sop1075_ph2b, 2,14086.69,2407.43
Sop1078_ph2b, 2,10552.17,894.18
Sop1077_ph2b, 2,26070.41,7103.1
Sop1080_ph2b, 2,17266.08,2503.84
Sop1076_ph2b, 2,19646.52,4772.55
Sop1079_ph2b, 2,13952.39,1731.51
Sop1082_ph2b, 2,363.7,81.48
Sop1087_ph2b, 2,382.27,9.33
Sop877_ph2b, 2,576.38,95.1
Sop1086_ph2b, 2,1018.46,117.97
Sop886_ph2b, 2,441.43,18.19
Sop1089_ph2b, 2,1231.1,46.16
Sop1081_ph2b, 2,408.37,59.83
Sop825_ph2b, 2,727.51,19.19
Sop1085_ph2b, 2,2150.78,143.34
Sop829_ph2b, 2,287.42,19.33
Sop823_ph2b, 2,83.05,15.39
Sop888_ph2b, 2,251.6,17.51
Sop887_ph2b, 2,1471.45,37.16
Sop1084_ph2b, 2,256.69,84.89
Sop830_ph2b, 2,313.16,13.21
Sop1088_ph2b, 2,31.66,30.34
Sop833_ph2b, 2,2288.19,149.35
Sop827_ph2b, 2,174.23,18.16
Sop855_ph2b, 2,290.75,13.63
Sop1083_ph2b, 2,624.35,37.05
Sop853_ph2b, 2,78.39,16.81
Sop875_ph2b, 2,305.09,20.59
Sop828_ph2b, 2,424.51,79.72
Sop874_ph2b, 2,555.81,25.32
Sop826_ph2b, 2,965.22,72.69
Sop856_ph2b, 2,231.36,23.24
Sop845_ph2b, 2,5403.8,641.2
Sop844_ph2b, 2,26370.86,1801.08
Sop842_ph2b, 2,39666.76,5349.25
Sop843_ph2b, 2,33528.86,3403.95
Sop1090_ph2b, 2,35707.55,0
Sop889_ph2b, 2,590.53,0
Sop3032_ph2b, 2,13486.94,700.73
Sop1112_ph2b, 2,475.56,21.98
Sop864_ph2b, 2,2056.6,0
Sop1170_ph2b, 2,861.95,165.91
Sop840_ph2b, 2,831.86,302.32
Sop873_ph2b, 2,1555.4,330.04
Sop822_ph2b, 2,1367.65,198.54
Sop837_ph2b, 2,1208.91,221.97
Sop839_ph2b, 2,1153.57,196.12
Sop838_ph2b, 2,1622.98,281
Sop3033_ph2b, 2,1142.77,0
Sop3034_ph2b, 2,1527.02,0
Sop3035_ph2b, 2,2975.46,64.22
Sop836_ph2b, 2,5570.53,772.59
Sop835_ph2b, 2,645.51,0
Sop1066_ph2b, 2,394.48,30.79
Sop883_ph2b, 2,1656.27,350.04
Sop3036_ph2b, 2,4.53,15.19
Sop3037_ph2b, 2,1.51,5.06
Sop3040_ph2b, 2,1074.61,23.15
Sop3041_ph2b, 2,0,20
Sop3042_ph2b, 2,0,20
Sop3043_ph2b, 2,0,20
Sop3044_ph2b, 2,0,20
Sop3045_ph2b, 2,0,45
Sop3046_ph2b, 2,0,45
WEF410_ph2b, 2,0,0
WEF411_ph2b, 2,0,0
WEF412_ph2b, 2,0,0
WEF393_ph2b, 2,0,0
WEF394_ph2b, 2,0,0
WEF395_ph2b, 2,0,0
WEF405_ph2b, 2,0,0
WEF406_ph2b, 2,0,0
WEF407_ph2b, 2,0,0
WEF413_ph2b, 2,0,0
WEF409_ph2b, 2,0,0
WEF408_ph2b, 2,0,0
WEF414_ph2b, 2,0,0
WEF415_ph2b, 2,0,0
WEF416_ph2b, 2,0,0
WEF398_ph2b, 2,0,0
WEF397_ph2b, 2,0,0
WEF396_ph2b, 2,0,0
WEF399_ph2b, 2,0,0
WEF400_ph2b, 2,0,0
WEF401_ph2b, 2,0,0
WEF402_ph2b, 2,0,0
WEF403_ph2b, 2,0,0
WEF404_ph2b, 2,0,0
WEF417_ph2b, 2,0,0
WEF418_ph2b, 2,0,0
WEF419_ph2b, 2,0,0
MET299_ph2b, 2,42.88,7
MET300_ph2b, 2,42.88,7
MET301_ph2b, 2,42.78,7
MET314_ph2b, 2,1130.79,471.72
MET311_ph2b, 2,870.67,374.72
MET308_ph2b, 2,690.4,276.86
MET313_ph2b, 2,1130.79,471.72
MET310_ph2b, 2,870.67,374.72
MET306_ph2b, 2,690.4,276.86
MET302_ph2b, 2,1093.14,466.72
MET303_ph2b, 2,882,370.75
MET298_ph2b, 2,665.23,273.94
MET315_ph2b, 2,1140.42,685.11
MET312_ph2b, 2,877.9,544.23
MET309_ph2b, 2,696.02,402.11
MET307_ph2b, 2,1068.99,948.85
MET305_ph2b, 2,958.24,824.6
MET304_ph2b, 2,844.26,705.24
WEF1307_ph2b, 2,0,0
WEF1311_ph2b, 2,0,0
WEF1309_ph2b, 2,0,0
WEF1310_ph2b, 2,0,0
WEF1312_ph2b, 2,0,0
WEF1313_ph2b, 2,0,0
WEF1314_ph2b, 2,0,0
WEF1315_ph2b, 2,0,0
WEF1316_ph2b, 2,0,0
WEF1317_ph2b, 2,0,0
WEF1318_ph2b, 2,0,0
WEF1319_ph2b, 2,0,0
WEF1320_ph2b, 2,0,0
WEF1321_ph2b, 2,0,0
WEF1322_ph2b, 2,0,0
WEF1323_ph2b, 2,0,0
WEF1324_ph2b, 2,0,0
WEF1325_ph2b, 2,0,0
WEF1326_ph2b, 2,0,0
WEF1327_ph2b, 2,0,0
WEF1328_ph2b, 2,0,0
WEF1329_ph2b, 2,0,0
WEF1330_ph2b, 2,0,0
WEF1331_ph2b, 2,0,0
WEF1332_ph2b, 2,0,0
WEF1333_ph2b, 2,0,0
WEF1334_ph2b, 2,0,0
WEF1335_ph2b, 2,0,0
WEF1336_ph2b, 2,0,0
WEF1337_ph2b, 2,0,0
LEA1166_ph2b, 2,5.445410348,7.62
LEA1167_ph2b, 2,4.154556567,2.41
LEA1168_ph2b, 2,16.64985139,9.78
LEA1169_ph2b, 2,41.78679332,25.13
LEA1170_ph2b, 2,2287.752529,1.79
LEA1181_ph2b, 2,27.3369416,27.96
LEA1182_ph2b, 2,47.00812684,62.58
LEA1183_ph2b, 2,5.134396442,2.48
LEA1184_ph2b, 2,20.56786107,10.03
LEA1185_ph2b, 2,51.57386841,25.58
LEA1016_ph2b, 2,2917.65283,2.3
LEA1017_ph2b, 2,64.32904904,71.96
LEA1018_ph2b, 2,9.075683914,12.7
LEA1019_ph2b, 2,4.572262474,3.42
LEA1020_ph2b, 2,18.31975537,13.84
LEA1021_ph2b, 2,45.95626056,35.45
LEA1022_ph2b, 2,4757.165694,3.79
LEA1024_ph2b, 2,44.71156414,61.5
LEA1025_ph2b, 2,23.00151961,16.76
LEA1026_ph2b, 2,57.67716238,42.79
LEA1027_ph2b, 2,5887.97826,4.7
LEA1028_ph2b, 2,23.00238129,27.96
LEA1029_ph2b, 2,5.445410348,7.62
LEA1404_ph2b, 2,2.885959705,2.55
LEA1030_ph2b, 2,11.58122531,10.45
LEA1031_ph2b, 2,29.1480214,27.41
LEA1032_ph2b, 2,2045.778089,1.59
LEA1034_ph2b, 2,4.778554916,5.62
LEA1035_ph2b, 2,5.081265159,4.27
LEA1036_ph2b, 2,20.38155189,17.41
LEA1037_ph2b, 2,51.24669624,45.35
LEA1038_ph2b, 2,3407.918092,2.69
MET1208_ph2b, 2,662.9207243,121.5717763
MET1145_ph2b, 2,708.7633034,876.5325073
MET1209_ph2b, 2,682.0411959,121.5717763
MET1210_ph2b, 2,894.8979716,121.57178
MET1146_ph2b, 2,884.8765341,162.275832
MET1211_ph2b, 2,946.0678968,1170.008749
MET1212_ph2b, 2,910.3988265,162.275832
MET1213_ph2b, 2,1171.993512,162.275832
MET1214_ph2b, 2,1305.739634,239.4571189
MET1215_ph2b, 2,1396.034703,1726.485827
MET1216_ph2b, 2,1343.400785,239.4571189
MET1217_ph2b, 2,1831.706184,239.4571189
MET1218_ph2b, 2,1927.080318,353.4036103
MET1147_ph2b, 2,2060.342605,2548.040031
MET1219_ph2b, 2,1982.662657,353.4036103
MET1220_ph2b, 2,2475.733658,353.4036103
MET1221_ph2b, 2,524.515789,96.18995733
MET1222_ph2b, 2,560.7873305,693.5295923
MET1223_ph2b, 2,539.6442785,96.18995733
MET1224_ph2b, 2,753.5046665,96.18995733
MET1225_ph2b, 2,944.4957328,173.2092839
MET1226_ph2b, 2,1009.809908,1248.838937
MET1227_ph2b, 2,971.7376082,173.2092839
MET1228_ph2b, 2,1313.261348,173.2092839
LEA1040_ph2b, 2,1.815136783,5.62
LEA1042_ph2b, 2,1.259810652,12
LEA1044_ph2b, 2,6.928958586,54
LEA1046_ph2b, 2,87.79911159,685
LEA1048_ph2b, 2,1259.270823,0.95
LEA1050_ph2b, 2,12.67458702,14.52
LEA3000_ph2b, 2,38.63354727,26.13
LEA3001_ph2b, 2,41.1546222,22.76
LEA3002_ph2b, 2,41.03881653,35.07
LEA3003_ph2b, 2,41.30095406,33.79
LEA3004_ph2b, 2,22.77834567,25.34
LEA3005_ph2b, 2,49.69565388,50.96
LEA3006_ph2b, 2,57.00449383,61.05
WEF1300_ph2b, 2,0,0
WEF1415_ph2b, 2,0,0
WEF1303_ph2b, 2,0,0
WEF1416_ph2b, 2,0,0
WEF1304_ph2b, 2,0,0
WEF1417_ph2b, 2,0,0
WEF1305_ph2b, 2,0,0
WEF1418_ph2b, 2,0,0
WEF1306_ph2b, 2,0,0
WEF1419_ph2b, 2,0,0
WEF1296_ph2b, 2,0,0
WEF1420_ph2b, 2,0,0
WEF1302_ph2b, 2,0,0
WEF1421_ph2b, 2,0,0
WEF1301_ph2b, 2,0,0
WEF1422_ph2b, 2,0,0
WEF1299_ph2b, 2,0,0
WEF1423_ph2b, 2,0,0
WEF1298_ph2b, 2,0,0
WEF1424_ph2b, 2,0,0
WEF1297_ph2b, 2,0,0
WEF1425_ph2b, 2,0,0
LEA1000_ph2b, 2,12.11,35.46
LEA1002_ph2b, 2,13.3,41.48
LEA1001_ph2b, 2,13.19,38.24
LEA1003_ph2b, 2,13.43,45.33
LEA1004_ph2b, 2,13.6,49.97
LEA1005_ph2b, 2,13.83,55.67
LEA1006_ph2b, 2,12.11,45.46
LEA1007_ph2b, 2,13.3,56.57
LEA1008_ph2b, 2,13.19,50.41
LEA1009_ph2b, 2,13.43,64.44
LEA1010_ph2b, 2,13.6,74.87
LEA1011_ph2b, 2,13.83,89.33
MET1148_ph2b, 2,857.43,64.44
MET1152_ph2b, 2,998.79,64.44
MET1149_ph2b, 2,524.37,64.44
MET1150_ph2b, 2,857.43,64.44
MET1151_ph2b, 2,857.43,64.44
MET1153_ph2b, 2,998.79,64.44
MET1230_ph2b, 2,807.15,60.66
MET1231_ph2b, 2,940.22,60.66
MET1232_ph2b, 2,510.38,60.66
MET1233_ph2b, 2,807.15,60.66
MET1234_ph2b, 2,807.15,60.66
MET1235_ph2b, 2,940.22,60.66
MET_3000ph2b, 2,426.17,64.44
MET_3001ph2b, 2,379.74,60.66
WEF434_ph2b, 2,0,7.06
WEF1338_ph2b, 2,11.38,0
WEF440_ph2b, 2,0,0.9
WEF1339_ph2b, 2,6.28,0
WEF1340_ph2b, 2,0,0.39
WEF1342_ph2b, 2,36.12,0
WEF1343_ph2b, 2,15.57,0
WEF1344_ph2b, 2,0,2.74
WEF1345_ph2b, 2,6.28,1.47
WEF443_ph2b, 2,0,13.73
WEF1346_ph2b, 2,17.99,0
WEF449_ph2b, 2,0,1.69
WEF1347_ph2b, 2,6.28,0
WEF1348_ph2b, 2,0,0.73
WEF1350_ph2b, 2,60.82,0
WEF1351_ph2b, 2,26.64,0
WEF1352_ph2b, 2,0,4.43
WEF1353_ph2b, 2,6.28,3.03
WEF452_ph2b, 2,0,12.92
WEF1354_ph2b, 2,16.14,0
WEF457_ph2b, 2,0,1.39
WEF1355_ph2b, 2,6.28,0
WEF1356_ph2b, 2,0,0.63
WEF1358_ph2b, 2,55.73,0
WEF1359_ph2b, 2,24.09,0
WEF1360_ph2b, 2,0,3.38
WEF1361_ph2b, 2,6.28,2.62
WEF461_ph2b, 2,0,25.18
WEF1362_ph2b, 2,34.31,0
WEF466_ph2b, 2,0,3.81
WEF1363_ph2b, 2,6.28,0
WEF1364_ph2b, 2,0,1.56
WEF1366_ph2b, 2,108.25,0
WEF1367_ph2b, 2,50.44,0
WEF1368_ph2b, 2,0,6.53
WEF1369_ph2b, 2,6.28,5.97
WEF470_ph2b, 2,0,5.52
WEF1370_ph2b, 2,9.94,0
WEF476_ph2b, 2,0,0.74
WEF1371_ph2b, 2,6.28,0
WEF1372_ph2b, 2,0,0.31
WEF1374_ph2b, 2,27.27,0
WEF1375_ph2b, 2,11.9,0
WEF1376_ph2b, 2,0,2.25
WEF1377_ph2b, 2,6.28,1.22
WEF479_ph2b, 2,0,10.57
WEF1378_ph2b, 2,15.22,0
WEF484_ph2b, 2,0,1.32
WEF1379_ph2b, 2,6.28,0
WEF1380_ph2b, 2,0,0.58
WEF1382_ph2b, 2,47.64,0
WEF1383_ph2b, 2,21.36,0
WEF1384_ph2b, 2,0,3.64
WEF1385_ph2b, 2,6.28,1.09
WEF488_ph2b, 2,0,3.35
WEF1386_ph2b, 2,7.44,0
WEF493_ph2b, 2,0,0.41
WEF1387_ph2b, 2,6.28,0
WEF1388_ph2b, 2,0,0.19
WEF1390_ph2b, 2,15.44,0
WEF1391_ph2b, 2,6.88,0
WEF1392_ph2b, 2,0,1.62
WEF1393_ph2b, 2,6.28,0.67
WEF497_ph2b, 2,0,13.02
WEF1394_ph2b, 2,18.15,0
WEF503_ph2b, 2,0,1.77
WEF1395_ph2b, 2,6.28,0
WEF1396_ph2b, 2,0,0.74
WEF1398_ph2b, 2,49.62,0
WEF1399_ph2b, 2,23.24,0
WEF1400_ph2b, 2,0,6.1
WEF1401_ph2b, 2,6.28,2.92
LEA1071_ph2b, 2,7.44,0.73
LEA1072_ph2b, 2,2.46,1.83
LEA1073_ph2b, 2,0,9.13
LEA1074_ph2b, 2,1.54,0
LEA1075_ph2b, 2,0.57,0.91
LEA1076_ph2b, 2,18.42,0
LEA1077_ph2b, 2,16.95,1.66
LEA1078_ph2b, 2,5.59,4.16
LEA1079_ph2b, 2,0,20.8
LEA1080_ph2b, 2,3.5,0
LEA1081_ph2b, 2,1.3,2.08
LEA1082_ph2b, 2,41.96,0
LEA1083_ph2b, 2,12.29,1.21
LEA1084_ph2b, 2,4.06,3.01
LEA1085_ph2b, 2,0,15.07
LEA1086_ph2b, 2,2.53,0
LEA1087_ph2b, 2,0.94,1.51
LEA1088_ph2b, 2,30.41,0
LEA1089_ph2b, 2,67.01,6.58
LEA1090_ph2b, 2,22.11,16.44
LEA1091_ph2b, 2,0,82.2
LEA1092_ph2b, 2,13.82,0
LEA1093_ph2b, 2,5.12,8.22
LEA1094_ph2b, 2,165.86,0
LEA1095_ph2b, 2,15.93,1.56
LEA1096_ph2b, 2,5.26,3.91
LEA1097_ph2b, 2,0,19.54
LEA1098_ph2b, 2,3.29,0
LEA1099_ph2b, 2,1.22,1.95
LEA1100_ph2b, 2,39.44,0
LEA1101_ph2b, 2,30.41,2.98
LEA1102_ph2b, 2,10.03,7.46
LEA1103_ph2b, 2,0,37.3
LEA1104_ph2b, 2,6.27,0
LEA1105_ph2b, 2,2.32,3.73
LEA1106_ph2b, 2,75.25,0
LEA1107_ph2b, 2,6.4,0.63
LEA1108_ph2b, 2,2.11,1.57
LEA1109_ph2b, 2,0,7.85
LEA1110_ph2b, 2,1.32,0
LEA1111_ph2b, 2,0.49,0.79
LEA1112_ph2b, 2,15.84,0
LEA1113_ph2b, 2,31.06,3.05
LEA1114_ph2b, 2,10.25,7.62
LEA1115_ph2b, 2,0,38.1
LEA1116_ph2b, 2,6.41,0
LEA1117_ph2b, 2,2.37,3.81
LEA1118_ph2b, 2,76.88,0
LEA1145_ph2b, 2,1.071437942,14.40210856
LEA1146_ph2b, 2,1.106364305,16.19559296
LEA1147_ph2b, 2,1.145928816,18.34633382
LEA1148_ph2b, 2,1.191121089,20.95596537
LEA1149_ph2b, 2,1.243233824,24.16503092
LEA1150_ph2b, 2,1.30398846,28.17233983
LEA053_ph2b, 2,1.121098116,18.41791303
LEA049_ph2b, 2,1.298926261,29.51889576
LEA050_ph2b, 2,1.630170312,54.98543916
LEA051_ph2b, 2,2.463965889,138.4073643
LEA052_ph2b, 2,8.537654099,1008.212563
WEF1414_ph2b, 2,0,0
WEF1413_ph2b, 2,0,0
WEF1412_ph2b, 2,0,0
WEF1411_ph2b, 2,0,0
LEA054_ph2b, 2,1.967565861,22.00671815
LEA055_ph2b, 2,1.980461338,22.8302578
LEA056_ph2b, 2,1.993848594,23.70090691
LEA057_ph2b, 2,2.007756307,24.62232843
LEA058_ph2b, 2,2.022215429,25.59854839
LEA059_ph2b, 2,2.037259417,26.63399993
LEA1151_ph2b, 2,2.052924491,27.73357377
WEF1410_ph2b, 2,0,0
LEA109_ph2b, 2,0.603790964,3.963119134
LEA110_ph2b, 2,0.607773793,4.249056789
LEA111_ph2b, 2,0.612054736,4.567098026
LEA112_ph2b, 2,0.616668565,4.922235597
LEA113_ph2b, 2,0.621655679,5.320472104
WEF1409_ph2b, 2,0,0
