,,,DYAA,DYCP,MDO,NYAA
ExDO01c,01/04/2026 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2027 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2028 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2029 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2030 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2031 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2032 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2033 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2034 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2035 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2036 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2037 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2038 00:00:00,4,1.18,1.30,1.30,1.30
ExDO01c,01/04/2039 00:00:00,4,1.18,1.30,1.30,1.30
ExDO02,01/04/2011 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2012 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2013 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2014 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2015 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2016 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2017 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2018 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2019 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2020 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2021 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2022 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2023 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2024 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2025 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2026 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2027 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2028 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2029 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2030 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2031 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2032 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2033 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2034 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2035 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2036 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2037 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2038 00:00:00,4,0.49,0.48,0.47,0.47
ExDO02,01/04/2039 00:00:00,4,0.49,0.48,0.47,0.47
ExDO03,01/04/2011 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2012 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2013 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2014 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2015 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2016 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2017 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2018 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2019 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2020 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2021 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2022 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2023 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2024 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2025 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2026 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2027 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2028 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2029 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2030 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2031 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2032 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2033 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2034 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2035 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2036 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2037 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2038 00:00:00,4,0.44,0.45,0.50,0.50
ExDO03,01/04/2039 00:00:00,4,0.44,0.45,0.50,0.50
ExDO06a,01/04/2011 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2012 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2013 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2014 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2015 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2016 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2017 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2018 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2019 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2020 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2021 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2022 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2023 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2024 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2025 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2026 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2027 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2028 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2029 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2030 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2031 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2032 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2033 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2034 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2035 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2036 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2037 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2038 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06a,01/04/2039 00:00:00,4,0.50,0.57,0.57,0.57
ExDO06b,01/04/2011 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2012 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2013 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2014 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2015 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2016 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2017 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2018 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2019 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2020 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2021 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2022 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2023 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2024 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2025 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2026 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2027 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2028 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2029 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2030 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2031 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2032 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2033 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2034 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2035 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2036 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2037 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2038 00:00:00,4,0.60,0.84,0.84,0.84
ExDO06b,01/04/2039 00:00:00,4,0.60,0.84,0.84,0.84
ExDO07,01/04/2011 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2012 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2013 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2014 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2015 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2016 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2017 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2018 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2019 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2020 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2021 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2022 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2023 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2024 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2025 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2026 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2027 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2028 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2029 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2030 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2031 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2032 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2033 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2034 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2035 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2036 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2037 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2038 00:00:00,4,0.34,0.38,0.34,0.34
ExDO07,01/04/2039 00:00:00,4,0.34,0.38,0.34,0.34
ExDO12,01/04/2011 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2012 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2013 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2014 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2015 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2016 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2017 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2018 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2019 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2020 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2021 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2022 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2023 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2024 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2025 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2026 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2027 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2028 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2029 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2030 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2031 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2032 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2033 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2034 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2035 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2036 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2037 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2038 00:00:00,4,1.20,1.40,1.40,1.40
ExDO12,01/04/2039 00:00:00,4,1.20,1.40,1.40,1.40
ExDO17,01/04/2011 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2012 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2013 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2014 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2015 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2016 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2017 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2018 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2019 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2020 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2021 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2022 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2023 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2024 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2025 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2026 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2027 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2028 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2029 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2030 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2031 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2032 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2033 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2034 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2035 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2036 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2037 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2038 00:00:00,4,0.61,0.65,0.65,0.65
ExDO17,01/04/2039 00:00:00,4,0.61,0.65,0.65,0.65
ExDO20,01/04/2011 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2012 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2013 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2014 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2015 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2016 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2017 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2018 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2019 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2020 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2021 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2022 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2023 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2024 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2025 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2026 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2027 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2028 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2029 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2030 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2031 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2032 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2033 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2034 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2035 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2036 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2037 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2038 00:00:00,4,7.70,8.20,7.70,7.70
ExDO20,01/04/2039 00:00:00,4,7.70,8.20,7.70,7.70
ExDO27,01/04/2011 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2012 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2013 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2014 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2015 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2016 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2017 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2018 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2019 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2020 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2021 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2022 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2023 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2024 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2025 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2026 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2027 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2028 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2029 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2030 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2031 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2032 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2033 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2034 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2035 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2036 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2037 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2038 00:00:00,4,6.23,0.00,0.00,0.00
ExDO27,01/04/2039 00:00:00,4,6.23,0.00,0.00,0.00
ExDO28,01/04/2011 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2012 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2013 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2014 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2015 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2016 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2017 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2018 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2019 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2020 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2021 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2022 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2023 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2024 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2025 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2026 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2027 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2028 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2029 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2030 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2031 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2032 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2033 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2034 00:00:00,4,0.43,0.00,0.00,0.00
ExDO28,01/04/2035 00:00:00,4,0.43,0.00,0.00,0.00
