,,,DYAA,DYCP,MDO,NYAA
ExDO31,01/04/2025 00:00:00,4,0.00,0.00,0.55,0.49
ExDO31,01/04/2026 00:00:00,4,0.00,0.00,0.70,0.70
ExDO31,01/04/2027 00:00:00,4,0.00,0.00,0.06,0.54
ExDO31,01/04/2028 00:00:00,4,0.00,0.00,0.00,0.38
ExDO31,01/04/2029 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2030 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2031 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2032 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2033 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2034 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2035 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2036 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2037 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2038 00:00:00,4,0.00,0.00,0.00,0.00
ExDO31,01/04/2039 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2015 00:00:00,4,2.57,3.74,3.46,3.46
ExDO32a,01/04/2016 00:00:00,4,2.21,3.41,3.36,3.36
ExDO32a,01/04/2017 00:00:00,4,1.87,3.07,3.27,1.87
ExDO32a,01/04/2018 00:00:00,4,3.17,4.05,3.17,3.17
ExDO32a,01/04/2019 00:00:00,4,1.17,3.99,3.07,3.07
ExDO32a,01/04/2020 00:00:00,4,0.00,3.13,1.02,2.95
ExDO32a,01/04/2021 00:00:00,4,0.00,2.35,0.87,2.83
ExDO32a,01/04/2022 00:00:00,4,0.00,0.99,0.72,0.71
ExDO32a,01/04/2023 00:00:00,4,0.00,0.00,0.58,0.58
ExDO32a,01/04/2024 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2025 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2026 00:00:00,4,0.00,0.00,0.21,0.21
ExDO32a,01/04/2027 00:00:00,4,0.00,0.00,0.00,2.08
ExDO32a,01/04/2028 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2029 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2030 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2031 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2032 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2033 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2034 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2035 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2036 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2037 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2038 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32a,01/04/2039 00:00:00,4,1.12,0.00,0.00,0.11
ExDO32b,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2015 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2016 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2017 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2018 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2019 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2020 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2021 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2022 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2023 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2024 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2025 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2026 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2027 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2028 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2029 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2030 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2031 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2032 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2033 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2034 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2035 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2036 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2037 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2038 00:00:00,4,0.00,0.00,0.00,0.00
ExDO32b,01/04/2039 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2015 00:00:00,4,7.31,2.24,19.04,21.43
ExDO35,01/04/2016 00:00:00,4,6.77,1.87,17.27,18.68
ExDO35,01/04/2017 00:00:00,4,6.07,1.37,16.67,19.38
ExDO35,01/04/2018 00:00:00,4,0.40,5.81,13.14,16.06
ExDO35,01/04/2019 00:00:00,4,0.58,4.50,12.18,15.46
ExDO35,01/04/2020 00:00:00,4,0.00,2.56,12.39,15.18
ExDO35,01/04/2021 00:00:00,4,0.00,0.96,11.09,14.89
ExDO35,01/04/2022 00:00:00,4,0.00,0.00,9.80,16.07
ExDO35,01/04/2023 00:00:00,4,0.00,0.00,9.56,16.09
ExDO35,01/04/2024 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2025 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2026 00:00:00,4,0.00,0.00,0.00,1.33
ExDO35,01/04/2027 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2028 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2029 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2030 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2031 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2032 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2033 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2034 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2035 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2036 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2037 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2038 00:00:00,4,0.00,0.00,0.00,0.00
ExDO35,01/04/2039 00:00:00,4,0.50,0.00,0.00,5.94
ExDO38,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2015 00:00:00,4,3.04,2.78,5.13,5.42
ExDO38,01/04/2016 00:00:00,4,2.66,2.27,4.76,5.05
ExDO38,01/04/2017 00:00:00,4,2.26,1.72,4.36,4.66
ExDO38,01/04/2018 00:00:00,4,0.00,0.00,2.01,2.01
ExDO38,01/04/2019 00:00:00,4,0.00,0.00,1.95,1.95
ExDO38,01/04/2020 00:00:00,4,0.00,0.00,1.88,1.88
ExDO38,01/04/2021 00:00:00,4,0.00,0.00,1.82,1.82
ExDO38,01/04/2022 00:00:00,4,0.00,0.00,1.76,1.76
ExDO38,01/04/2023 00:00:00,4,0.00,0.00,1.69,1.69
ExDO38,01/04/2024 00:00:00,4,0.00,0.00,0.00,1.23
ExDO38,01/04/2025 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2026 00:00:00,4,0.00,0.00,0.48,1.50
ExDO38,01/04/2027 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2028 00:00:00,4,0.19,0.00,0.60,0.60
ExDO38,01/04/2029 00:00:00,4,0.00,0.00,0.60,0.60
ExDO38,01/04/2030 00:00:00,4,0.00,0.00,0.60,0.60
ExDO38,01/04/2031 00:00:00,4,0.00,0.00,0.60,1.63
ExDO38,01/04/2032 00:00:00,4,0.00,0.00,0.00,0.60
ExDO38,01/04/2033 00:00:00,4,0.00,0.00,0.00,0.37
ExDO38,01/04/2034 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2035 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2036 00:00:00,4,0.00,0.00,0.00,0.00
ExDO38,01/04/2037 00:00:00,4,3.70,1.92,4.91,5.00
ExDO38,01/04/2038 00:00:00,4,2.44,1.18,4.69,4.99
ExDO38,01/04/2039 00:00:00,4,1.59,0.00,6.70,5.00
ExDO39a,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39a,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39a,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39a,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39a,01/04/2015 00:00:00,4,2.15,3.57,2.15,2.15
ExDO39a,01/04/2016 00:00:00,4,2.00,3.39,2.00,2.00
ExDO39a,01/04/2017 00:00:00,4,1.84,3.21,1.84,1.84
ExDO39a,01/04/2018 00:00:00,4,1.69,3.03,1.69,1.69
ExDO39a,01/04/2019 00:00:00,4,1.53,2.84,1.53,1.53
ExDO39a,01/04/2020 00:00:00,4,0.33,1.91,1.38,1.38
ExDO39a,01/04/2021 00:00:00,4,0.14,0.27,1.22,1.22
ExDO39a,01/04/2022 00:00:00,4,0.00,2.74,1.06,1.06
ExDO39a,01/04/2023 00:00:00,4,0.89,3.69,2.98,2.98
ExDO39a,01/04/2024 00:00:00,4,0.00,0.48,2.82,2.82
ExDO39a,01/04/2025 00:00:00,4,0.00,0.00,2.61,2.61
ExDO39a,01/04/2026 00:00:00,4,0.00,0.00,2.39,2.39
ExDO39a,01/04/2027 00:00:00,4,0.00,0.00,2.17,2.17
ExDO39a,01/04/2028 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2029 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2030 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2031 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2032 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2033 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2034 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2035 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2036 00:00:00,4,0.00,0.00,2.07,2.07
ExDO39a,01/04/2037 00:00:00,4,0.00,0.00,2.00,2.07
ExDO39a,01/04/2038 00:00:00,4,0.00,0.00,0.63,2.03
ExDO39a,01/04/2039 00:00:00,4,0.00,2.47,3.86,5.26
ExDO39b,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39b,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39b,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39b,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO39b,01/04/2015 00:00:00,4,11.05,10.45,22.64,22.64
ExDO39b,01/04/2016 00:00:00,4,9.84,8.92,21.51,21.51
ExDO39b,01/04/2017 00:00:00,4,8.62,7.41,20.37,20.37
ExDO39b,01/04/2018 00:00:00,4,7.44,5.92,19.27,19.27
ExDO39b,01/04/2019 00:00:00,4,6.24,4.41,18.15,18.15
ExDO39b,01/04/2020 00:00:00,4,4.53,0.00,10.15,11.88
ExDO39b,01/04/2021 00:00:00,4,3.61,0.00,9.28,11.02
ExDO39b,01/04/2022 00:00:00,4,2.62,0.00,8.41,10.14
ExDO39b,01/04/2023 00:00:00,4,2.62,0.00,7.60,9.33
ExDO39b,01/04/2024 00:00:00,4,2.62,0.00,6.93,8.66
ExDO39b,01/04/2025 00:00:00,4,2.62,0.00,7.25,8.99
ExDO39b,01/04/2026 00:00:00,4,4.96,1.97,9.89,11.62
ExDO39b,01/04/2027 00:00:00,4,3.74,1.06,9.64,11.38
ExDO39b,01/04/2028 00:00:00,4,3.51,0.54,10.57,12.30
ExDO39b,01/04/2029 00:00:00,4,3.82,0.00,10.97,12.70
ExDO39b,01/04/2030 00:00:00,4,2.62,0.00,4.77,7.39
ExDO39b,01/04/2031 00:00:00,4,2.62,14.19,3.97,6.26
ExDO39b,01/04/2032 00:00:00,4,2.62,10.08,1.37,3.99
ExDO39b,01/04/2033 00:00:00,4,2.62,6.96,1.37,3.99
ExDO39b,01/04/2034 00:00:00,4,2.62,3.08,1.37,3.99
ExDO39b,01/04/2035 00:00:00,4,2.62,0.82,1.37,3.99
ExDO39b,01/04/2036 00:00:00,4,2.62,0.00,1.37,3.99
ExDO39b,01/04/2037 00:00:00,4,2.62,0.00,1.37,3.99
ExDO39b,01/04/2038 00:00:00,4,2.62,0.82,1.37,3.99
ExDO39b,01/04/2039 00:00:00,4,2.62,0.00,0.00,2.62
ExDO42,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO42,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO42,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO42,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO42,01/04/2015 00:00:00,4,-3.20,-3.20,-3.20,19.54
ExDO42,01/04/2016 00:00:00,4,1.64,1.64,1.64,24.39
ExDO42,01/04/2017 00:00:00,4,3.33,3.33,3.33,26.08
ExDO42,01/04/2018 00:00:00,4,5.69,0.00,5.69,28.45
ExDO42,01/04/2019 00:00:00,4,6.43,1.26,6.43,29.19
ExDO42,01/04/2020 00:00:00,4,20.32,7.79,20.32,43.08
ExDO42,01/04/2021 00:00:00,4,149.09,134.27,149.09,171.86
ExDO42,01/04/2022 00:00:00,4,124.39,107.27,124.39,147.16
ExDO42,01/04/2023 00:00:00,4,105.89,82.11,105.89,128.67
ExDO42,01/04/2024 00:00:00,4,78.66,52.32,78.66,101.44
ExDO42,01/04/2025 00:00:00,4,92.63,64.13,92.63,115.41
ExDO42,01/04/2026 00:00:00,4,69.68,42.16,70.68,93.47
ExDO42,01/04/2027 00:00:00,4,44.98,19.84,48.36,71.15
ExDO42,01/04/2028 00:00:00,4,28.62,1.73,32.66,55.46
ExDO42,01/04/2029 00:00:00,4,72.57,117.95,76.61,99.41
ExDO42,01/04/2030 00:00:00,4,92.60,137.35,101.81,124.61
ExDO42,01/04/2031 00:00:00,4,67.13,111.89,79.87,102.67
ExDO42,01/04/2032 00:00:00,4,50.97,98.42,70.18,92.99
ExDO42,01/04/2033 00:00:00,4,19.76,67.16,42.89,65.70
ExDO42,01/04/2034 00:00:00,4,8.29,55.59,35.34,58.16
ExDO42,01/04/2035 00:00:00,4,20.79,67.93,51.75,74.57
ExDO42,01/04/2036 00:00:00,4,15.27,60.40,46.23,69.05
ExDO42,01/04/2037 00:00:00,4,3.57,48.70,34.53,57.35
ExDO42,01/04/2038 00:00:00,4,28.76,73.15,61.97,84.80
ExDO42,01/04/2039 00:00:00,4,0.00,26.92,27.44,28.55
ExDO43,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO43,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO43,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO43,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO43,01/04/2015 00:00:00,4,42.18,43.47,42.18,45.16
ExDO43,01/04/2016 00:00:00,4,40.23,40.72,40.23,43.21
ExDO43,01/04/2017 00:00:00,4,29.89,28.05,29.89,32.88
ExDO43,01/04/2018 00:00:00,4,27.19,24.95,27.19,30.17
ExDO43,01/04/2019 00:00:00,4,25.47,23.88,25.47,28.46
ExDO43,01/04/2020 00:00:00,4,26.60,22.83,26.60,29.58
ExDO43,01/04/2021 00:00:00,4,23.91,20.02,23.91,26.90
ExDO43,01/04/2022 00:00:00,4,22.06,17.22,22.06,25.04
ExDO43,01/04/2023 00:00:00,4,19.94,13.49,19.94,22.93
ExDO43,01/04/2024 00:00:00,4,16.94,10.98,16.94,19.93
ExDO43,01/04/2025 00:00:00,4,19.12,11.89,19.12,22.11
ExDO43,01/04/2026 00:00:00,4,17.34,10.04,17.34,20.33
ExDO43,01/04/2027 00:00:00,4,15.07,8.07,15.07,18.06
ExDO43,01/04/2028 00:00:00,4,12.34,4.79,12.34,15.33
ExDO43,01/04/2029 00:00:00,4,11.19,3.43,11.19,14.18
ExDO43,01/04/2030 00:00:00,4,13.68,4.97,13.68,16.68
ExDO43,01/04/2031 00:00:00,4,13.04,2.26,13.04,16.03
ExDO43,01/04/2032 00:00:00,4,11.48,2.24,11.48,14.48
ExDO43,01/04/2033 00:00:00,4,10.26,0.38,10.26,13.25
ExDO43,01/04/2034 00:00:00,4,12.44,0.00,12.44,21.68
ExDO43,01/04/2035 00:00:00,4,14.97,0.53,14.97,24.60
ExDO43,01/04/2036 00:00:00,4,12.25,0.00,12.25,22.26
ExDO43,01/04/2037 00:00:00,4,12.16,0.00,12.16,16.54
ExDO43,01/04/2038 00:00:00,4,9.60,0.00,9.60,13.96
ExDO43,01/04/2039 00:00:00,4,15.13,0.00,15.13,18.54
ExDO47,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO47,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO47,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO47,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO47,01/04/2015 00:00:00,4,27.21,22.92,27.21,28.23
ExDO47,01/04/2016 00:00:00,4,26.98,21.86,26.98,28.00
ExDO47,01/04/2017 00:00:00,4,31.41,26.24,31.41,32.43
ExDO47,01/04/2018 00:00:00,4,30.45,25.17,30.45,31.47
ExDO47,01/04/2019 00:00:00,4,29.59,24.22,29.59,30.61
ExDO47,01/04/2020 00:00:00,4,30.51,20.73,30.51,31.53
ExDO47,01/04/2021 00:00:00,4,29.92,18.52,29.92,30.94
ExDO47,01/04/2022 00:00:00,4,28.90,16.43,28.90,29.92
ExDO47,01/04/2023 00:00:00,4,28.67,13.63,28.67,29.69
ExDO47,01/04/2024 00:00:00,4,27.37,12.61,27.37,28.39
ExDO47,01/04/2025 00:00:00,4,27.89,13.60,27.89,28.91
ExDO47,01/04/2026 00:00:00,4,28.01,12.54,28.01,29.03
ExDO47,01/04/2027 00:00:00,4,26.77,10.34,26.77,27.79
ExDO47,01/04/2028 00:00:00,4,26.59,9.11,26.59,27.62
ExDO47,01/04/2029 00:00:00,4,25.74,8.75,25.74,26.76
ExDO47,01/04/2030 00:00:00,4,26.37,8.64,26.37,27.39
ExDO47,01/04/2031 00:00:00,4,25.96,8.06,25.96,26.98
ExDO47,01/04/2032 00:00:00,4,25.41,6.92,25.41,26.44
ExDO47,01/04/2033 00:00:00,4,24.47,5.88,24.47,25.49
ExDO47,01/04/2034 00:00:00,4,33.36,4.59,33.36,34.38
ExDO47,01/04/2035 00:00:00,4,34.32,5.51,34.32,35.35
ExDO47,01/04/2036 00:00:00,4,34.30,4.82,34.30,35.32
ExDO47,01/04/2037 00:00:00,4,30.92,3.76,33.29,34.32
ExDO47,01/04/2038 00:00:00,4,30.36,3.10,33.12,34.15
ExDO47,01/04/2039 00:00:00,4,29.11,2.10,31.87,32.89
ExDO48,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO48,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO48,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO48,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO48,01/04/2015 00:00:00,4,29.81,32.55,29.81,31.18
ExDO48,01/04/2016 00:00:00,4,29.13,30.58,29.13,30.50
ExDO48,01/04/2017 00:00:00,4,28.49,29.99,28.49,29.86
ExDO48,01/04/2018 00:00:00,4,27.62,27.47,27.62,28.99
ExDO48,01/04/2019 00:00:00,4,26.70,26.84,26.70,28.07
ExDO48,01/04/2020 00:00:00,4,26.87,27.68,26.87,28.24
ExDO48,01/04/2021 00:00:00,4,26.48,25.60,26.48,27.85
ExDO48,01/04/2022 00:00:00,4,25.89,24.59,25.89,27.26
ExDO48,01/04/2023 00:00:00,4,24.97,22.91,24.97,26.34
ExDO48,01/04/2024 00:00:00,4,24.67,20.43,24.67,26.04
ExDO48,01/04/2025 00:00:00,4,25.16,19.37,25.16,26.53
ExDO48,01/04/2026 00:00:00,4,24.22,16.15,24.22,25.59
ExDO48,01/04/2027 00:00:00,4,23.65,15.32,23.65,25.02
ExDO48,01/04/2028 00:00:00,4,23.18,14.28,23.18,24.55
ExDO48,01/04/2029 00:00:00,4,22.19,13.31,22.19,23.56
ExDO48,01/04/2030 00:00:00,4,23.09,13.47,23.09,24.46
ExDO48,01/04/2031 00:00:00,4,22.38,12.86,22.38,23.75
ExDO48,01/04/2032 00:00:00,4,21.59,11.35,21.59,22.96
ExDO48,01/04/2033 00:00:00,4,21.03,11.12,21.03,22.40
ExDO48,01/04/2034 00:00:00,4,21.14,11.51,21.14,16.27
ExDO48,01/04/2035 00:00:00,4,22.03,14.06,22.03,16.78
ExDO48,01/04/2036 00:00:00,4,21.86,10.09,21.86,16.22
ExDO48,01/04/2037 00:00:00,4,21.21,5.15,21.21,21.21
ExDO48,01/04/2038 00:00:00,4,21.54,0.00,21.54,21.54
ExDO48,01/04/2039 00:00:00,4,15.93,3.07,20.93,21.90
ExDO49,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO49,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO49,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO49,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO49,01/04/2015 00:00:00,4,10.91,5.07,10.91,11.09
ExDO49,01/04/2016 00:00:00,4,10.83,4.90,10.83,11.01
ExDO49,01/04/2017 00:00:00,4,10.69,4.80,10.69,10.87
ExDO49,01/04/2018 00:00:00,4,10.59,4.68,10.59,10.77
ExDO49,01/04/2019 00:00:00,4,10.52,4.56,10.52,10.70
ExDO49,01/04/2020 00:00:00,4,10.54,4.64,10.54,10.73
ExDO49,01/04/2021 00:00:00,4,10.54,4.56,10.54,10.72
ExDO49,01/04/2022 00:00:00,4,10.43,4.44,10.43,10.62
ExDO49,01/04/2023 00:00:00,4,10.24,4.38,10.24,10.42
ExDO49,01/04/2024 00:00:00,4,10.32,4.32,10.32,10.50
ExDO49,01/04/2025 00:00:00,4,10.42,4.41,10.42,10.61
ExDO49,01/04/2026 00:00:00,4,10.37,4.42,10.37,10.56
ExDO49,01/04/2027 00:00:00,4,10.34,4.28,10.34,10.53
ExDO49,01/04/2028 00:00:00,4,10.32,4.34,10.32,10.51
ExDO49,01/04/2029 00:00:00,4,10.26,4.21,10.26,10.44
ExDO49,01/04/2030 00:00:00,4,10.40,4.30,10.40,10.58
ExDO49,01/04/2031 00:00:00,4,10.31,4.32,10.31,10.49
ExDO49,01/04/2032 00:00:00,4,10.26,4.26,10.26,10.45
ExDO49,01/04/2033 00:00:00,4,10.27,4.17,10.27,10.46
ExDO49,01/04/2034 00:00:00,4,10.21,4.11,10.21,10.39
ExDO49,01/04/2035 00:00:00,4,10.32,4.22,10.32,10.50
ExDO49,01/04/2036 00:00:00,4,10.30,4.17,10.30,10.48
ExDO49,01/04/2037 00:00:00,4,10.26,4.17,10.26,10.44
ExDO49,01/04/2038 00:00:00,4,10.24,4.14,10.24,10.42
ExDO49,01/04/2039 00:00:00,4,10.11,4.06,10.11,10.30
ExDO50,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO50,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO50,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO50,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO50,01/04/2015 00:00:00,4,13.67,7.05,13.67,14.22
ExDO50,01/04/2016 00:00:00,4,13.17,6.50,13.17,13.71
ExDO50,01/04/2017 00:00:00,4,12.89,6.29,12.89,13.43
ExDO50,01/04/2018 00:00:00,4,12.73,3.12,12.73,13.28
ExDO50,01/04/2019 00:00:00,4,12.42,3.06,12.42,12.96
ExDO50,01/04/2020 00:00:00,4,12.79,3.29,12.79,13.33
ExDO50,01/04/2021 00:00:00,4,12.64,2.86,12.64,13.18
ExDO50,01/04/2022 00:00:00,4,12.34,2.75,12.34,12.88
ExDO50,01/04/2023 00:00:00,4,12.24,2.45,12.24,12.79
ExDO50,01/04/2024 00:00:00,4,11.86,2.02,11.86,12.41
ExDO50,01/04/2025 00:00:00,4,12.15,2.32,12.15,12.69
ExDO50,01/04/2026 00:00:00,4,11.95,1.91,11.95,12.49
ExDO50,01/04/2027 00:00:00,4,11.64,1.82,11.64,12.18
ExDO50,01/04/2028 00:00:00,4,9.63,1.03,11.54,12.08
ExDO50,01/04/2029 00:00:00,4,8.56,1.32,11.26,11.80
ExDO50,01/04/2030 00:00:00,4,9.05,1.21,11.75,12.30
ExDO50,01/04/2031 00:00:00,4,8.68,0.99,11.38,11.92
ExDO50,01/04/2032 00:00:00,4,8.63,0.57,11.33,11.87
ExDO50,01/04/2033 00:00:00,4,8.33,0.30,11.03,11.57
ExDO50,01/04/2034 00:00:00,4,3.41,0.06,6.99,8.32
ExDO50,01/04/2035 00:00:00,4,0.28,0.32,5.88,5.80
ExDO50,01/04/2036 00:00:00,4,0.00,0.00,1.50,2.52
ExDO50,01/04/2037 00:00:00,4,2.97,0.00,5.67,6.22
ExDO50,01/04/2038 00:00:00,4,2.79,0.00,5.49,6.04
ExDO50,01/04/2039 00:00:00,4,0.00,0.00,0.00,0.00
ExDO51,01/04/2011 00:00:00,4,0.00,0.00,0.00,0.00
ExDO51,01/04/2012 00:00:00,4,0.00,0.00,0.00,0.00
ExDO51,01/04/2013 00:00:00,4,0.00,0.00,0.00,0.00
ExDO51,01/04/2014 00:00:00,4,0.00,0.00,0.00,0.00
ExDO51,01/04/2015 00:00:00,4,4.45,0.00,27.28,4.45
ExDO51,01/04/2016 00:00:00,4,4.31,0.00,27.89,37.51
ExDO51,01/04/2017 00:00:00,4,4.01,2.22,4.01,36.82
ExDO51,01/04/2018 00:00:00,4,3.03,0.00,6.47,29.84
ExDO51,01/04/2019 00:00:00,4,2.89,1.78,11.53,30.72
ExDO51,01/04/2020 00:00:00,4,2.54,0.00,7.24,28.39
ExDO51,01/04/2021 00:00:00,4,2.40,0.00,2.40,28.06
